year,month,day,trt,tariff,stimulus,kwh_mean,kwh_sd,n
2010,2,19,1,B,3,12.57582212,8.865288769,104
2010,2,20,1,B,3,13.51775,9.278260209,104
2010,2,21,1,B,3,13.76847596,9.260594097,104
2010,2,22,1,B,3,13.4069375,8.984698842,104
2010,2,23,1,B,3,13.57965865,9.055482136,104
2010,2,24,1,B,3,12.98652885,8.807950183,104
2010,2,25,1,B,3,12.97342788,9.112895286,104
2010,2,26,1,B,3,13.29299038,9.428357997,104
2010,2,27,1,B,3,14.2278835,9.469447497,103
2010,2,28,1,B,3,13.62819231,7.859174737,104
2010,3,1,1,B,3,12.71457767,7.186437355,103
2010,3,2,1,B,3,13.15102404,8.222773622,104
2010,3,3,1,B,3,12.87929126,8.229915002,103
2010,3,4,1,B,3,12.36069712,8.441089313,104
2010,3,5,1,B,3,12.07460577,7.519137529,104
2010,3,6,1,B,3,13.63192788,9.442079136,104
2010,3,7,1,B,3,13.91150962,8.768463852,104
2010,3,8,1,B,3,12.71574519,8.500826156,104
2010,3,9,1,B,3,12.25846154,8.063193586,104
2010,3,10,1,B,3,12.03505769,7.745680342,104
2010,3,11,1,B,3,11.96809135,7.732231445,104
2010,3,12,1,B,3,11.74090385,7.637430377,104
2010,3,13,1,B,3,12.301,8.634615301,104
2010,3,14,1,B,3,12.53776442,9.090932783,104
2010,3,15,1,B,3,11.62828365,6.626561829,104
2010,3,16,1,B,3,12.40215865,8.212966132,104
2010,3,17,1,B,3,12.79931068,8.316144088,103
2010,3,18,1,B,3,12.16833173,7.065598759,104
2010,3,19,1,B,3,11.73335096,7.228117426,104
2010,3,20,1,B,3,12.64117476,8.170692585,103
2010,3,21,1,B,3,12.87024272,8.863061086,103
2010,3,22,1,B,3,11.273375,6.582408343,104
2010,3,23,1,B,3,12.01186058,8.264617522,104
2010,3,24,1,B,3,11.40639904,6.825426175,104
2010,3,25,1,B,3,11.39349519,7.469157767,104
2010,3,26,1,B,3,11.270875,7.588694165,104
2010,3,27,1,B,3,12.97790865,9.60814963,104
2010,3,28,1,B,3,12.63611538,10.53299739,104
2010,3,29,1,B,3,13.03039904,11.81603769,104
2010,3,30,1,B,3,12.79925,8.270682051,104
2010,3,31,1,B,3,12.55074038,8.691222619,104
2010,4,1,1,B,3,12.332125,8.705217056,104
